Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x3][0x39],9 [0x6][0xc],10 [0x6][0x10],11 [0x6][0x14],12 [0x6][0x18],13 [0x6][0x1c],14 [0x6][0x20],15 [0x6][0x24],16 [0x6][0x28],17 [0x6][0x2c],18 [0x5][0x34]
515,54,"금빛 골짜기: 수전노의 아내 토벌","인스턴스 레이드 '금빛 골짜기'를 수행하여 '수전노의 아내' 처치",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
516,54,"금빛 골짜기: 보물 사냥꾼","'수전노의 아내'를 처치하여 보물상자를 5개 출현시킴",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
517,54,"금빛 골짜기: 오기로 버티기","괴이한 열매와 괴이한 뿌리를 한 번도 사용하지 않고 금빛 골짜기 돌파",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
518,54,"나무꾼의 비명: 키마이라 토벌","인스턴스 레이드 '나무꾼의 비명'을 수행하여 '키마이라' 처치",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
519,54,"나무꾼의 비명: 보물 사냥꾼","'키마이라'를 처치하여 보물상자를 5개 출현시킴",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
520,54,"나무꾼의 비명: 굳은 단결력","파티원 전원이 함께 행동하며 미르미돈 원수를 처치하고 나무꾼의 비명 돌파",5,0,0,62907,0,0,0,0,0,0,0,0,0,0,0,0
521,55,"라노시아의 여행자","라노시아에 있는 모든 에테라이트와 에테르 게이트(총 19개)에 도달",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
522,55,"검은장막 숲의 여행자","검은장막 숲에 있는 모든 에테라이트와 에테르 게이트(총 23개)에 도달",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
523,55,"다날란의 여행자","다날란에 있는 모든 에테라이트와 에테르 게이트(총 22개)에 도달",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
524,55,"커르다스의 여행자","커르다스에 있는 모든 에테라이트와 에테르 게이트(총 19개)에 도달",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
525,55,"모르도나의 여행자","모르도나에 있는 모든 에테라이트와 에테르 게이트(총 4개)에 도달",5,0,0,62909,0,0,0,0,0,0,0,0,0,0,0,0
526,55,"여행신 오쉬온의 총애","업적 '라노시아의 여행자', '검은장막 숲의 여행자', '다날란의 여행자', '커르다스의 여행자', '모르도나의 여행자'를 모두 달성",10,105,0,62910,0,0,0,0,0,0,0,0,0,0,0,0
527,46,"정식 배속: 흑와단","흑와단에 정식으로 소속",5,0,0,62951,4,1,241,0,0,0,0,0,0,0,0,0
528,47,"정식 배속: 쌍사당","쌍사당에 정식으로 소속",5,0,0,62952,4,1,242,0,0,0,0,0,0,0,0,0
529,48,"정식 배속: 불멸대","불멸대에 정식으로 소속",5,0,0,62953,4,1,243,0,0,0,0,0,0,0,0,0
530,46,"흑와단의 군표: 1단계","흑와단에서 군표 10,000 획득",5,0,0,62951,3,1,138,10000,0,0,0,0,0,0,0,0
531,46,"흑와단의 군표: 2단계","흑와단에서 군표 50,000 획득",5,0,0,62951,3,1,138,50000,0,0,0,0,0,0,0,0
532,46,"흑와단의 군표: 3단계","흑와단에서 군표 100,000 획득",10,89,0,62951,3,1,138,100000,0,0,0,0,0,0,0,0
533,46,"붉은닻 훈장","흑와단에서 군표 500,000 획득",20,0,2222,62951,3,1,138,500000,0,0,0,0,0,0,0,0
534,47,"쌍사당의 군표: 1단계","쌍사당에서 군표 10,000 획득",5,0,0,62952,3,1,139,10000,0,0,0,0,0,0,0,0
535,47,"쌍사당의 군표: 2단계","쌍사당에서 군표 50,000 획득",5,0,0,62952,3,1,139,50000,0,0,0,0,0,0,0,0
536,47,"쌍사당의 군표: 3단계","쌍사당에서 군표 100,000 획득",10,90,0,62952,3,1,139,100000,0,0,0,0,0,0,0,0
537,47,"마호가니 훈장","쌍사당에서 군표 500,000 획득",20,0,2221,62952,3,1,139,500000,0,0,0,0,0,0,0,0
538,48,"불멸대의 군표: 1단계","불멸대에서 군표 10,000 획득",5,0,0,62953,3,1,140,10000,0,0,0,0,0,0,0,0
539,48,"불멸대의 군표: 2단계","불멸대에서 군표 50,000 획득",5,0,0,62953,3,1,140,50000,0,0,0,0,0,0,0,0
540,48,"불멸대의 군표: 3단계","불멸대에서 군표 100,000 획득",10,91,0,62953,3,1,140,100000,0,0,0,0,0,0,0,0
541,48,"미스릴천칭 훈장","불멸대에서 군표 500,000 획득",20,0,2223,62953,3,1,140,500000,0,0,0,0,0,0,0,0
542,46,"흑와단의 숙련된 병사: 1단계","흑와단의 총사령부 임무 총 10회 완료",5,0,0,62951,3,1,141,10,0,0,0,0,0,0,0,0
543,46,"흑와단의 숙련된 병사: 2단계","흑와단의 총사령부 임무 총 100회 완료",5,0,0,62951,3,1,141,100,0,0,0,0,0,0,0,0
544,46,"흑와단의 숙련된 병사: 3단계","흑와단의 총사령부 임무 총 200회 완료",10,92,0,62951,3,1,141,200,0,0,0,0,0,0,0,0
545,46,"푸른대포 훈장","흑와단의 총사령부 임무 총 500회 완료",20,0,6116,62951,3,1,141,500,0,0,0,0,0,0,0,0
546,47,"쌍사당의 숙련된 병사: 1단계","쌍사당의 총사령부 임무 총 10회 완료",5,0,0,62952,3,1,142,10,0,0,0,0,0,0,0,0
547,47,"쌍사당의 숙련된 병사: 2단계","쌍사당의 총사령부 임무 총 100회 완료",5,0,0,62952,3,1,142,100,0,0,0,0,0,0,0,0
548,47,"쌍사당의 숙련된 병사: 3단계","쌍사당의 총사령부 임무 총 200회 완료",10,93,0,62952,3,1,142,200,0,0,0,0,0,0,0,0
549,47,"철목 훈장","쌍사당의 총사령부 임무 총 500회 완료",20,0,6117,62952,3,1,142,500,0,0,0,0,0,0,0,0
550,48,"불멸대의 숙련된 병사: 1단계","불멸대의 총사령부 임무 총 10회 완료",5,0,0,62953,3,1,143,10,0,0,0,0,0,0,0,0
551,48,"불멸대의 숙련된 병사: 2단계","불멸대의 총사령부 임무 총 100회 완료",5,0,0,62953,3,1,143,100,0,0,0,0,0,0,0,0
552,48,"불멸대의 숙련된 병사: 3단계","불멸대의 총사령부 임무 총 200회 완료",10,94,0,62953,3,1,143,200,0,0,0,0,0,0,0,0
553,48,"백은천칭 훈장","불멸대의 총사령부 임무 총 500회 완료",20,0,6118,62953,3,1,143,500,0,0,0,0,0,0,0,0
554,46,"흑와단의 수송병: 1단계","흑와단의 군수품 조달 총 10회 실행",5,0,0,62951,3,1,144,10,0,0,0,0,0,0,0,0
555,46,"흑와단의 수송병: 2단계","흑와단의 군수품 조달 총 50회 실행",5,0,0,62951,3,1,144,50,0,0,0,0,0,0,0,0
556,46,"흑와단의 수송병: 3단계","흑와단의 군수품 조달 총 200회 실행",10,95,0,62951,3,1,144,200,0,0,0,0,0,0,0,0
557,46,"검은노 훈장","흑와단의 군수품 조달 총 500회 실행",20,0,4274,62951,3,1,144,500,0,0,0,0,0,0,0,0
558,47,"쌍사당의 수송병: 1단계","쌍사당의 군수품 조달 총 10회 실행",5,0,0,62952,3,1,145,10,0,0,0,0,0,0,0,0
559,47,"쌍사당의 수송병: 2단계","쌍사당의 군수품 조달 총 50회 실행",5,0,0,62952,3,1,145,50,0,0,0,0,0,0,0,0
560,47,"쌍사당의 수송병: 3단계","쌍사당의 군수품 조달 총 200회 실행",10,96,0,62952,3,1,145,200,0,0,0,0,0,0,0,0
561,47,"플라타너스 훈장","쌍사당의 군수품 조달 총 500회 실행",20,0,4276,62952,3,1,145,500,0,0,0,0,0,0,0,0
562,48,"불멸대의 수송병: 1단계","불멸대의 군수품 조달 총 10회 실행",5,0,0,62953,3,1,146,10,0,0,0,0,0,0,0,0
563,48,"불멸대의 수송병: 2단계","불멸대의 군수품 조달 총 50회 실행",5,0,0,62953,3,1,146,50,0,0,0,0,0,0,0,0
564,48,"불멸대의 수송병: 3단계","불멸대의 군수품 조달 총 200회 실행",10,97,0,62953,3,1,146,200,0,0,0,0,0,0,0,0
565,48,"황동천칭 훈장","불멸대의 군수품 조달 총 500회 실행",20,0,4275,62953,3,1,146,500,0,0,0,0,0,0,0,0
566,46,"흑와단의 보급병: 1단계","흑와단의 보급품 조달 총 10회 실행",5,0,0,62951,3,1,147,10,0,0,0,0,0,0,0,0
567,46,"흑와단의 보급병: 2단계","흑와단의 보급품 조달 총 30회 실행",5,0,0,62951,3,1,147,30,0,0,0,0,0,0,0,0
568,46,"흑와단의 보급병: 3단계","흑와단의 보급품 조달 총 100회 실행",10,98,0,62951,3,1,147,100,0,0,0,0,0,0,0,0
569,46,"비취돛 훈장","흑와단의 보급품 조달 총 200회 실행",20,0,4517,62951,3,1,147,200,0,0,0,0,0,0,0,0
570,47,"쌍사당의 보급병: 1단계","쌍사당의 보급품 조달 총 10회 실행",5,0,0,62952,3,1,148,10,0,0,0,0,0,0,0,0
571,47,"쌍사당의 보급병: 2단계","쌍사당의 보급품 조달 총 30회 실행",5,0,0,62952,3,1,148,30,0,0,0,0,0,0,0,0
572,47,"쌍사당의 보급병: 3단계","쌍사당의 보급품 조달 총 100회 실행",10,99,0,62952,3,1,148,100,0,0,0,0,0,0,0,0
573,47,"버드나무 훈장","쌍사당의 보급품 조달 총 200회 실행",20,0,4519,62952,3,1,148,200,0,0,0,0,0,0,0,0
574,48,"불멸대의 보급병: 1단계","불멸대의 보급품 조달 총 10회 실행",5,0,0,62953,3,1,149,10,0,0,0,0,0,0,0,0
575,48,"불멸대의 보급병: 2단계","불멸대의 보급품 조달 총 30회 실행",5,0,0,62953,3,1,149,30,0,0,0,0,0,0,0,0
576,48,"불멸대의 보급병: 3단계","불멸대의 보급품 조달 총 100회 실행",10,100,0,62953,3,1,149,100,0,0,0,0,0,0,0,0
577,48,"청동천칭 훈장","불멸대의 보급품 조달 총 200회 실행",20,0,4518,62953,3,1,149,200,0,0,0,0,0,0,0,0
578,56,"견실한 호위대원: 레벨 20","20레벨대 짐마차 호위를 12분 이내에 완료",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
579,56,"바람 같은 호위대원: 레벨 20","20레벨대 짐마차 호위를 10분 이내에 완료",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
580,56,"질풍노도의 호위대원: 레벨 20","20레벨대 짐마차 호위를 8분 이내에 완료",10,101,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
581,56,"견실한 호위대원: 레벨 40","40레벨대 짐마차 호위를 12분 이내에 완료",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
582,56,"바람 같은 호위대원: 레벨 40","40레벨대 짐마차 호위를 10분 이내에 완료",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
583,56,"질풍노도의 호위대원: 레벨 40","40레벨대 짐마차 호위를 8분 이내에 완료",10,103,0,4004,0,0,0,0,0,0,0,0,0,0,0,0
584,56,"대량 수송: 1단계","짐마차 호위에서 화물 총 100개 운반",5,0,0,9011,0,5,100,150,151,152,0,0,0,0,0,0
585,56,"대량 수송: 2단계","짐마차 호위에서 화물 총 500개 운반",5,0,0,9011,0,5,500,150,151,152,0,0,0,0,0,0
586,56,"대량 수송: 3단계","짐마차 호위에서 화물 총 1,000개 운반",5,0,0,9011,0,5,1000,150,151,152,0,0,0,0,0,0
587,56,"대량 수송: 4단계","짐마차 호위에서 화물 총 5,000개 운반",10,102,0,9011,0,5,5000,150,151,152,0,0,0,0,0,0
588,56,"물류의 대동맥","짐마차 호위에서 화물 총 10,000개 운반",20,0,0,9011,0,5,10000,150,151,152,0,0,0,0,0,0
589,45,"옷깃을 여미고: 병졸","자기가 소속된 조직의 병사용 모자, 병사용 외투, 병사용 장갑, 병사용 부츠를 모두 입수<br>※ 장비를 모두 착용한 상태로 그리다니아 구시가에 있는 '조나서스'에게 말을 걸어야 합니다.",5,0,0,151,4,1,235,0,0,0,0,0,0,0,0,0
590,45,"사랑스러운 내 초코보","초코보 호루라기 입수",5,0,0,9001,4,9,66236,66237,66238,0,0,0,0,0,0,0
591,45,"귀여운 내 초코보","총사령부 중 한 곳에서 초코보 장비 3종류 입수",5,104,0,9014,4,1,236,0,0,0,0,0,0,0,0,0
592,12,"비술사: 레벨 10","비술사 레벨 10 달성",5,0,0,33401,1,3,26,10,0,0,0,0,0,0,0,13
593,12,"비술사: 레벨 20","비술사 레벨 20 달성",5,0,0,33401,1,3,26,20,0,0,0,0,0,0,0,14
594,12,"비술사: 레벨 30","비술사 레벨 30 달성",5,0,0,33401,1,3,26,30,0,0,0,0,0,0,0,15
595,12,"비술사: 레벨 40","비술사 레벨 40 달성",5,0,0,33401,1,3,26,40,0,0,0,0,0,0,0,16
596,12,"비술사: 레벨 50","비술사 레벨 50 달성",5,0,0,33401,1,3,26,50,0,0,0,0,0,0,0,17
597,18,"고대의 무기: 위유베르","퀘스트 '되살아나는 고대의 무기'를 완료하고 위유베르 입수",10,106,0,33457,2,6,66662,0,0,0,0,0,0,0,0,12
598,18,"고대의 무기: 자나디서","퀘스트 '되살아나는 고대의 무기'를 완료하고 자나디서 입수",10,107,0,33458,2,6,66663,0,0,0,0,0,0,0,0,13
599,34,"바른 길을 걷는 소환사","퀘스트 '그릇된 길과 올바른 길' 완료",5,0,0,26010,2,6,66632,0,0,0,0,0,0,0,0,180
600,34,"차세대 군학자","퀘스트 '새 시대의 학자' 완료",5,0,0,26011,2,6,66638,0,0,0,0,0,0,0,0,190
601,35,"의뢰 전문 채집가: 1단계","채집업 의뢰 총 10회 완료",5,0,0,1514,1,1,179,10,0,0,0,0,0,0,0,17
602,35,"의뢰 전문 채집가: 2단계","채집업 의뢰 총 20회 완료",5,0,0,1514,1,1,179,20,0,0,0,0,0,0,0,18
603,35,"의뢰 전문 채집가: 3단계","채집업 의뢰 총 50회 완료",5,0,0,1514,1,1,179,50,0,0,0,0,0,0,0,19
604,35,"의뢰 전문 채집가: 4단계","채집업 의뢰 총 100회 완료",5,0,0,1514,1,1,179,100,0,0,0,0,0,0,0,20
605,35,"의뢰 전문 채집가: 5단계","채집업 의뢰 총 200회 완료",5,0,0,1514,1,1,179,200,0,0,0,0,0,0,0,21
606,35,"의뢰 전문 채집가: 6단계","채집업 의뢰 총 500회 완료",10,108,0,1514,1,1,179,500,0,0,0,0,0,0,0,22
607,35,"자랑스러운 수확자","채집업 의뢰 총 1,000회 완료",20,0,0,1519,1,1,179,1000,0,0,0,0,0,0,0,23
608,35,"용병업: 1단계","용병업 의뢰 10종류 완료",5,0,0,30408,1,1,180,10,0,0,0,0,0,0,0,25
609,35,"용병업: 2단계","용병업 의뢰 50종류 완료",5,0,0,30408,1,1,180,50,0,0,0,0,0,0,0,26
610,35,"용병업: 3단계","용병업 의뢰 100종류 완료",10,0,0,30408,1,1,180,100,0,0,0,0,0,0,0,27
611,35,"제작업: 목수 1단계","목수로 제작업 의뢰 5종류 완료",5,0,0,35001,1,1,181,5,0,0,0,0,0,0,0,29
612,35,"제작업: 목수 2단계","목수로 제작업 의뢰 20종류 완료",5,0,0,35001,1,1,181,20,0,0,0,0,0,0,0,30
613,35,"제작업: 목수 3단계","목수로 제작업 의뢰 40종류 완료",10,0,0,35001,1,1,181,40,0,0,0,0,0,0,0,31
614,35,"제작업: 대장장이 1단계","대장장이로 제작업 의뢰 5종류 완료",5,0,0,35106,1,1,182,5,0,0,0,0,0,0,0,33
615,35,"제작업: 대장장이 2단계","대장장이로 제작업 의뢰 20종류 완료",5,0,0,35106,1,1,182,20,0,0,0,0,0,0,0,34
616,35,"제작업: 대장장이 3단계","대장장이로 제작업 의뢰 40종류 완료",10,0,0,35106,1,1,182,40,0,0,0,0,0,0,0,35
617,35,"제작업: 갑주제작사 1단계","갑주제작사로 제작업 의뢰 5종류 완료",5,0,0,35203,1,1,183,5,0,0,0,0,0,0,0,37
618,35,"제작업: 갑주제작사 2단계","갑주제작사로 제작업 의뢰 20종류 완료",5,0,0,35203,1,1,183,20,0,0,0,0,0,0,0,38
619,35,"제작업: 갑주제작사 3단계","갑주제작사로 제작업 의뢰 40종류 완료",10,0,0,35203,1,1,183,40,0,0,0,0,0,0,0,39
620,35,"제작업: 보석공예가 1단계","보석공예가로 제작업 의뢰 5종류 완료",5,0,0,35301,1,1,184,5,0,0,0,0,0,0,0,41
621,35,"제작업: 보석공예가 2단계","보석공예가로 제작업 의뢰 20종류 완료",5,0,0,35301,1,1,184,20,0,0,0,0,0,0,0,42
622,35,"제작업: 보석공예가 3단계","보석공예가로 제작업 의뢰 40종류 완료",10,0,0,35301,1,1,184,40,0,0,0,0,0,0,0,43
623,35,"제작업: 가죽공예가 1단계","가죽공예가로 제작업 의뢰 5종류 완료",5,0,0,35404,1,1,185,5,0,0,0,0,0,0,0,45
624,35,"제작업: 가죽공예가 2단계","가죽공예가로 제작업 의뢰 20종류 완료",5,0,0,35404,1,1,185,20,0,0,0,0,0,0,0,46
625,35,"제작업: 가죽공예가 3단계","가죽공예가로 제작업 의뢰 40종류 완료",10,0,0,35404,1,1,185,40,0,0,0,0,0,0,0,47
626,35,"제작업: 재봉사 1단계","재봉사로 제작업 의뢰 5종류 완료",5,0,0,35501,1,1,186,5,0,0,0,0,0,0,0,49
627,35,"제작업: 재봉사 2단계","재봉사로 제작업 의뢰 20종류 완료",5,0,0,35501,1,1,186,20,0,0,0,0,0,0,0,50
628,35,"제작업: 재봉사 3단계","재봉사로 제작업 의뢰 40종류 완료",10,0,0,35501,1,1,186,40,0,0,0,0,0,0,0,51
629,35,"제작업: 연금술사 1단계","연금술사로 제작업 의뢰 5종류 완료",5,0,0,35604,1,1,187,5,0,0,0,0,0,0,0,53
630,35,"제작업: 연금술사 2단계","연금술사로 제작업 의뢰 20종류 완료",5,0,0,35604,1,1,187,20,0,0,0,0,0,0,0,54
631,35,"제작업: 연금술사 3단계","연금술사로 제작업 의뢰 40종류 완료",10,0,0,35604,1,1,187,40,0,0,0,0,0,0,0,55
632,35,"제작업: 요리사 1단계","요리사로 제작업 의뢰 5종류 완료",5,0,0,35704,1,1,188,5,0,0,0,0,0,0,0,57
633,35,"제작업: 요리사 2단계","요리사로 제작업 의뢰 20종류 완료",5,0,0,35704,1,1,188,20,0,0,0,0,0,0,0,58
634,35,"제작업: 요리사 3단계","요리사로 제작업 의뢰 40종류 완료",10,0,0,35704,1,1,188,40,0,0,0,0,0,0,0,59
635,35,"채집업: 광부 1단계","광부로 채집업 의뢰 5종류 완료",5,0,0,38003,1,1,189,5,0,0,0,0,0,0,0,61
636,35,"채집업: 광부 2단계","광부로 채집업 의뢰 20종류 완료",5,0,0,38003,1,1,189,20,0,0,0,0,0,0,0,62
637,35,"채집업: 광부 3단계","광부로 채집업 의뢰 40종류 완료",10,0,0,38003,1,1,189,40,0,0,0,0,0,0,0,63
638,35,"채집업: 원예가 1단계","원예가로 채집업 의뢰 5종류 완료",5,0,0,38103,1,1,190,5,0,0,0,0,0,0,0,65
639,35,"채집업: 원예가 2단계","원예가로 채집업 의뢰 20종류 완료",5,0,0,38103,1,1,190,20,0,0,0,0,0,0,0,66
640,35,"채집업: 원예가 3단계","원예가로 채집업 의뢰 40종류 완료",10,0,0,38103,1,1,190,40,0,0,0,0,0,0,0,67
641,35,"채집업: 어부 1단계","어부로 채집업 의뢰 5종류 완료",5,0,0,38203,1,1,191,5,0,0,0,0,0,0,0,69
642,35,"채집업: 어부 2단계","어부로 채집업 의뢰 20종류 완료",5,0,0,38203,1,1,191,20,0,0,0,0,0,0,0,70
643,35,"채집업: 어부 3단계","어부로 채집업 의뢰 40종류 완료",10,0,0,38203,1,1,191,40,0,0,0,0,0,0,0,71
644,34,"길드 작전: 1단계","길드 작전 3종류 완료",5,0,0,158,1,1,218,3,0,0,0,0,0,0,0,8
645,34,"길드 작전: 2단계","길드 작전 7종류 완료",5,0,0,158,1,1,218,7,0,0,0,0,0,0,0,9
646,34,"길드 작전: 3단계","길드 작전 14종류 완료",10,0,0,161,1,1,218,14,0,0,0,0,0,0,0,10
647,38,"중부 라노시아 탐험가","중부 라노시아에 도착하여 지역 발견",10,0,0,1001,1,8,15,0,0,0,0,0,0,0,0,1
648,38,"저지 라노시아 탐험가","저지 라노시아에 도착하여 지역 발견",10,0,0,1001,1,8,16,0,0,0,0,0,0,0,0,2
649,38,"동부 라노시아 탐험가","동부 라노시아에 도착하여 지역 발견",10,0,0,1001,1,8,17,0,0,0,0,0,0,0,0,3
650,38,"서부 라노시아 탐험가","서부 라노시아에 도착하여 지역 발견",10,0,0,1001,1,8,18,0,0,0,0,0,0,0,0,4
651,38,"고지 라노시아 탐험가","고지 라노시아에 도착하여 지역 발견",10,0,0,1001,1,8,19,0,0,0,0,0,0,0,0,5
652,40,"서부 다날란 탐험가","서부 다날란에 도착하여 지역 발견",10,0,0,1001,1,8,20,0,0,0,0,0,0,0,0,0
653,40,"중부 다날란 탐험가","중부 다날란에 도착하여 지역 발견",10,0,0,1001,1,8,21,0,0,0,0,0,0,0,0,0
654,40,"동부 다날란 탐험가","동부 다날란에 도착하여 지역 발견",10,0,0,1001,1,8,22,0,0,0,0,0,0,0,0,0
655,40,"남부 다날란 탐험가","남부 다날란에 도착하여 지역 발견",10,0,0,1001,1,8,23,0,0,0,0,0,0,0,0,0
656,40,"북부 다날란 탐험가","북부 다날란에 도착하여 지역 발견",10,0,0,1001,1,8,24,0,0,0,0,0,0,0,0,0
657,39,"검은장막 숲 중부삼림 탐험가","검은장막 숲 중부삼림에 도착하여 지역 발견",10,0,0,1001,1,8,4,0,0,0,0,0,0,0,0,1
658,39,"검은장막 숲 동부삼림 탐험가","검은장막 숲 동부삼림에 도착하여 지역 발견",10,0,0,1001,1,8,5,0,0,0,0,0,0,0,0,2
659,39,"검은장막 숲 남부삼림 탐험가","검은장막 숲 남부삼림에 도착하여 지역 발견",10,0,0,1001,1,8,6,0,0,0,0,0,0,0,0,3
660,39,"검은장막 숲 북부삼림 탐험가","검은장막 숲 북부삼림에 도착하여 지역 발견",10,0,0,1001,1,8,7,0,0,0,0,0,0,0,0,4
661,41,"커르다스 중앙고지 탐험가","커르다스 중앙고지에 도착하여 지역 발견",10,0,0,1001,1,8,53,0,0,0,0,0,0,0,0,0
662,42,"모르도나 탐험가","모르도나에 도착하여 지역 발견",10,0,0,1001,1,8,25,0,0,0,0,0,0,0,0,0
663,38,"사스타샤 침식 동굴 탐험가","사스타샤 침식 동굴을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,31,0,0,0,0,0,0,0,0,7
664,38,"브레이플록스의 야영지 탐험가","브레이플록스의 야영지를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,45,0,0,0,0,0,0,0,0,8
665,38,"방랑자의 궁전 탐험가","방랑자의 궁전을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,32,0,0,0,0,0,0,0,0,9
666,40,"구리종 광산 탐험가","구리종 광산을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,34,0,0,0,0,0,0,0,0,0
667,40,"할라탈리 수련장 탐험가","할라탈리 수련장을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,46,0,0,0,0,0,0,0,0,0
668,40,"카른의 무너진 사원 탐험가","카른의 무너진 사원을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,42,0,0,0,0,0,0,0,0,0
669,39,"탐타라 묘소 탐험가","탐타라 묘소를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,8,0,0,0,0,0,0,0,0,5
